2018-12-10,19:06:34,Paris Montparnasse 1 Et 2,Rennes,2018-12-29,16:11,17:55,76.00,1
2018-12-10,19:06:34,Paris Montparnasse 1 Et 2,Rennes,2018-12-29,17:14,19:08,76.00,1
2018-12-10,19:06:34,Paris Montparnasse 1 Et 2,Rennes,2018-12-29,08:11,10:07,81.00,1
2018-12-10,19:06:34,Paris Montparnasse 1 Et 2,Rennes,2018-12-29,09:57,11:25,81.00,1
2018-12-10,19:06:34,Paris Montparnasse 1 Et 2,Rennes,2018-12-29,18:57,20:25,81.00,1
2018-12-10,19:06:34,Paris Montparnasse 1 Et 2,Rennes,2018-12-29,11:57,13:25,86.00,1
2018-12-10,19:06:34,Paris Montparnasse 1 Et 2,Rennes,2018-12-29,14:11,16:07,86.00,1
2018-12-10,19:06:34,Paris Montparnasse 1 Et 2,Rennes,2018-12-29,16:57,18:25,86.00,1
2018-12-10,19:06:34,Paris Montparnasse 1 Et 2,Rennes,2018-12-29,08:57,10:25,90.00,1
2018-12-10,19:06:34,Paris Montparnasse 1 Et 2,Rennes,2018-12-29,10:57,12:25,90.00,1
2018-12-10,19:06:34,Paris Montparnasse 1 Et 2,Rennes,2018-12-29,12:57,14:23,90.00,1
2018-12-10,19:06:34,Paris Montparnasse 1 Et 2,Rennes,2018-12-29,14:57,16:25,90.00,1
2018-12-10,19:06:48,Paris Montparnasse 1 Et 2,Rennes,2018-12-30,07:06,09:07,16.00,1
2018-12-10,19:06:48,Paris Montparnasse 1 Et 2,Rennes,2018-12-30,12:14,13:53,45.00,1
2018-12-10,19:06:48,Paris Montparnasse 1 Et 2,Rennes,2018-12-30,23:59,07:21,58.00,1
2018-12-10,19:06:48,Paris Montparnasse 1 Et 2,Rennes,2018-12-30,20:11,22:24,59.00,1
2018-12-10,19:06:48,Paris Montparnasse 1 Et 2,Rennes,2018-12-30,21:14,23:10,59.00,1
2018-12-10,19:06:48,Paris Montparnasse 1 Et 2,Rennes,2018-12-30,16:11,17:55,63.00,1
2018-12-10,19:06:48,Paris Montparnasse 1 Et 2,Rennes,2018-12-30,17:14,19:08,63.00,1
2018-12-10,19:06:48,Paris Montparnasse 1 Et 2,Rennes,2018-12-30,18:14,20:07,63.00,1
2018-12-10,19:06:48,Paris Montparnasse 1 Et 2,Rennes,2018-12-30,15:57,17:25,66.00,1
2018-12-10,19:06:48,Paris Montparnasse 1 Et 2,Rennes,2018-12-30,07:06,09:07,16.00,1
2018-12-10,19:06:48,Paris Montparnasse 1 Et 2,Rennes,2018-12-30,12:14,13:53,45.00,1
2018-12-10,19:06:48,Paris Montparnasse 1 Et 2,Rennes,2018-12-30,23:59,07:21,58.00,1
2018-12-10,19:06:48,Paris Montparnasse 1 Et 2,Rennes,2018-12-30,20:11,22:24,59.00,1
2018-12-10,19:06:48,Paris Montparnasse 1 Et 2,Rennes,2018-12-30,21:14,23:10,59.00,1
2018-12-10,19:06:48,Paris Montparnasse 1 Et 2,Rennes,2018-12-30,16:11,17:55,63.00,1
2018-12-10,19:06:48,Paris Montparnasse 1 Et 2,Rennes,2018-12-30,17:14,19:08,63.00,1
2018-12-10,19:06:48,Paris Montparnasse 1 Et 2,Rennes,2018-12-30,18:14,20:07,63.00,1
2018-12-10,19:06:48,Paris Montparnasse 1 Et 2,Rennes,2018-12-30,15:57,17:25,66.00,1
2018-12-10,19:06:48,Paris Montparnasse 1 Et 2,Rennes,2018-12-30,17:57,19:25,66.00,1
2018-12-10,19:06:48,Paris Montparnasse 1 Et 2,Rennes,2018-12-30,18:57,20:25,66.00,1
2018-12-10,19:06:48,Paris Montparnasse 1 Et 2,Rennes,2018-12-30,19:57,21:25,66.00,1
2018-12-10,19:06:48,Paris Montparnasse 1 Et 2,Rennes,2018-12-30,08:11,10:07,70.00,1
2018-12-10,19:06:48,Paris Montparnasse 1 Et 2,Rennes,2018-12-30,14:11,16:07,72.00,1
2018-12-10,19:06:48,Paris Montparnasse 1 Et 2,Rennes,2018-12-30,14:57,16:25,72.00,1
2018-12-10,19:06:48,Paris Montparnasse 1 Et 2,Rennes,2018-12-30,16:57,18:25,72.00,1
2018-12-10,19:06:48,Paris Montparnasse 1 Et 2,Rennes,2018-12-30,10:57,12:25,76.00,1
2018-12-10,19:06:48,Paris Montparnasse 1 Et 2,Rennes,2018-12-30,12:57,14:25,81.00,1
2018-12-10,19:06:48,Paris Montparnasse 1 Et 2,Rennes,2018-12-30,09:57,11:25,86.00,1
2018-12-10,19:06:48,Paris Montparnasse 1 Et 2,Rennes,2018-12-30,11:57,13:25,86.00,1
2018-12-10,19:06:48,Paris Montparnasse 1 Et 2,Rennes,2018-12-30,08:57,10:25,90.00,1
2018-12-10,19:06:56,Paris Montparnasse 1 Et 2,Rennes,2018-12-31,07:06,09:07,16.00,1
2018-12-10,19:06:56,Paris Montparnasse 1 Et 2,Rennes,2018-12-31,12:14,13:53,19.00,1
2018-12-10,19:06:56,Paris Montparnasse 1 Et 2,Rennes,2018-12-31,21:14,23:10,33.00,1
2018-12-10,19:06:56,Paris Montparnasse 1 Et 2,Rennes,2018-12-31,07:40,09:25,35.00,1
2018-12-10,19:06:56,Paris Montparnasse 1 Et 2,Rennes,2018-12-31,08:11,10:07,35.00,1
2018-12-10,19:06:56,Paris Montparnasse 1 Et 2,Rennes,2018-12-31,17:14,19:08,35.00,1
2018-12-10,19:06:56,Paris Montparnasse 1 Et 2,Rennes,2018-12-31,18:57,20:25,35.00,1
2018-12-10,19:06:56,Paris Montparnasse 1 Et 2,Rennes,2018-12-31,19:11,21:23,35.00,1
2018-12-10,19:06:56,Paris Montparnasse 1 Et 2,Rennes,2018-12-31,19:11,21:19,43.00,1
2018-12-10,19:06:56,Paris Montparnasse 1 Et 2,Rennes,2018-12-31,07:06,09:07,16.00,1
2018-12-10,19:06:56,Paris Montparnasse 1 Et 2,Rennes,2018-12-31,12:14,13:53,19.00,1
2018-12-10,19:06:56,Paris Montparnasse 1 Et 2,Rennes,2018-12-31,21:14,23:10,33.00,1
2018-12-10,19:06:56,Paris Montparnasse 1 Et 2,Rennes,2018-12-31,07:40,09:25,35.00,1
2018-12-10,19:06:56,Paris Montparnasse 1 Et 2,Rennes,2018-12-31,08:11,10:07,35.00,1
2018-12-10,19:06:56,Paris Montparnasse 1 Et 2,Rennes,2018-12-31,17:14,19:08,35.00,1
2018-12-10,19:06:56,Paris Montparnasse 1 Et 2,Rennes,2018-12-31,18:57,20:25,35.00,1
2018-12-10,19:06:56,Paris Montparnasse 1 Et 2,Rennes,2018-12-31,19:11,21:23,35.00,1
2018-12-10,19:06:56,Paris Montparnasse 1 Et 2,Rennes,2018-12-31,19:11,21:19,43.00,1
2018-12-10,19:06:56,Paris Montparnasse 1 Et 2,Rennes,2018-12-31,09:57,11:25,45.00,1
2018-12-10,19:06:56,Paris Montparnasse 1 Et 2,Rennes,2018-12-31,16:11,17:55,45.00,1
2018-12-10,19:06:56,Paris Montparnasse 1 Et 2,Rennes,2018-12-31,07:45,10:01,49.80,1
2018-12-10,19:06:56,Paris Montparnasse 1 Et 2,Rennes,2018-12-31,11:57,13:25,56.00,1
2018-12-10,19:06:56,Paris Montparnasse 1 Et 2,Rennes,2018-12-31,14:05,15:58,56.00,1
2018-12-10,19:06:56,Paris Montparnasse 1 Et 2,Rennes,2018-12-31,16:57,18:25,56.00,1
2018-12-10,19:06:56,Paris Montparnasse 1 Et 2,Rennes,2018-12-31,08:57,10:25,63.00,1
2018-12-10,19:06:56,Paris Montparnasse 1 Et 2,Rennes,2018-12-31,10:57,12:25,63.00,1
2018-12-10,19:06:56,Paris Montparnasse 1 Et 2,Rennes,2018-12-31,12:57,14:23,63.00,1
2018-12-10,19:06:56,Paris Montparnasse 1 Et 2,Rennes,2018-12-31,14:57,16:25,63.00,1
2018-12-10,19:07:13,Paris Montparnasse 1 Et 2,Rennes,2018-12-10,21:14,23:07,59.00,1
2018-12-10,19:07:13,Paris Montparnasse 1 Et 2,Rennes,2018-12-10,21:14,23:07,59.00,1
2018-12-10,19:07:22,Paris Montparnasse 1 Et 2,Rennes,2018-12-11,12:14,13:53,16.00,1
2018-12-10,19:07:22,Paris Montparnasse 1 Et 2,Rennes,2018-12-11,07:06,09:07,22.00,1
2018-12-10,19:07:22,Paris Montparnasse 1 Et 2,Rennes,2018-12-11,21:14,23:07,56.00,1
2018-12-10,19:07:22,Paris Montparnasse 1 Et 2,Rennes,2018-12-11,19:57,21:25,59.00,1
2018-12-10,19:07:22,Paris Montparnasse 1 Et 2,Rennes,2018-12-11,10:57,12:25,63.00,1
2018-12-10,19:07:22,Paris Montparnasse 1 Et 2,Rennes,2018-12-11,12:57,14:22,63.00,1
2018-12-10,19:07:22,Paris Montparnasse 1 Et 2,Rennes,2018-12-11,11:57,13:25,66.00,1
2018-12-10,19:07:22,Paris Montparnasse 1 Et 2,Rennes,2018-12-11,12:14,13:53,16.00,1
2018-12-10,19:07:22,Paris Montparnasse 1 Et 2,Rennes,2018-12-11,07:06,09:07,22.00,1
2018-12-10,19:07:22,Paris Montparnasse 1 Et 2,Rennes,2018-12-11,21:14,23:07,56.00,1
2018-12-10,19:07:22,Paris Montparnasse 1 Et 2,Rennes,2018-12-11,19:57,21:25,59.00,1
2018-12-10,19:07:22,Paris Montparnasse 1 Et 2,Rennes,2018-12-11,10:57,12:25,63.00,1
2018-12-10,19:07:22,Paris Montparnasse 1 Et 2,Rennes,2018-12-11,12:57,14:22,63.00,1
2018-12-10,19:07:22,Paris Montparnasse 1 Et 2,Rennes,2018-12-11,11:57,13:25,66.00,1
2018-12-10,19:07:22,Paris Montparnasse 1 Et 2,Rennes,2018-12-11,06:57,08:22,76.00,1
2018-12-10,19:07:22,Paris Montparnasse 1 Et 2,Rennes,2018-12-11,08:57,10:25,76.00,1
2018-12-10,19:07:22,Paris Montparnasse 1 Et 2,Rennes,2018-12-11,17:14,19:08,76.00,1
2018-12-10,19:07:22,Paris Montparnasse 1 Et 2,Rennes,2018-12-11,19:14,21:10,76.00,1
2018-12-10,19:07:22,Paris Montparnasse 1 Et 2,Rennes,2018-12-11,09:57,11:25,81.00,1
2018-12-10,19:07:22,Paris Montparnasse 1 Et 2,Rennes,2018-12-11,14:57,16:25,81.00,1
2018-12-10,19:07:22,Paris Montparnasse 1 Et 2,Rennes,2018-12-11,07:45,10:01,87.50,1
2018-12-10,19:07:22,Paris Montparnasse 1 Et 2,Rennes,2018-12-11,07:40,09:25,90.00,1
2018-12-10,19:07:22,Paris Montparnasse 1 Et 2,Rennes,2018-12-11,08:11,10:07,90.00,1
2018-12-10,19:07:22,Paris Montparnasse 1 Et 2,Rennes,2018-12-11,14:11,16:07,90.00,1
2018-12-10,19:07:22,Paris Montparnasse 1 Et 2,Rennes,2018-12-11,15:57,17:25,90.00,1
2018-12-10,19:07:22,Paris Montparnasse 1 Et 2,Rennes,2018-12-11,16:28,18:12,90.00,1
2018-12-10,19:07:22,Paris Montparnasse 1 Et 2,Rennes,2018-12-11,16:57,18:25,90.00,1
2018-12-10,19:07:22,Paris Montparnasse 1 Et 2,Rennes,2018-12-11,17:57,19:22,90.00,1
2018-12-10,19:07:22,Paris Montparnasse 1 Et 2,Rennes,2018-12-11,18:14,20:07,90.00,1
2018-12-10,19:07:22,Paris Montparnasse 1 Et 2,Rennes,2018-12-11,18:57,20:25,90.00,1
2018-12-10,19:07:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,12:14,13:53,16.00,1
2018-12-10,19:07:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,07:06,09:07,22.00,1
2018-12-10,19:07:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,10:57,12:25,56.00,1
2018-12-10,19:07:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,12:57,14:22,56.00,1
2018-12-10,19:07:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,19:57,21:25,56.00,1
2018-12-10,19:07:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,13:41,16:01,68.70,1
2018-12-10,19:07:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,12:14,13:53,16.00,1
2018-12-10,19:07:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,07:06,09:07,22.00,1
2018-12-10,19:07:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,10:57,12:25,56.00,1
2018-12-10,19:07:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,12:57,14:22,56.00,1
2018-12-10,19:07:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,19:57,21:25,56.00,1
2018-12-10,19:07:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,13:41,16:01,68.70,1
2018-12-10,19:07:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,06:57,08:22,76.00,1
2018-12-10,19:07:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,08:57,10:25,76.00,1
2018-12-10,19:07:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,11:57,13:25,76.00,1
2018-12-10,19:07:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,18:14,20:07,76.00,1
2018-12-10,19:07:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,14:57,16:25,81.00,1
2018-12-10,19:07:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,19:14,21:10,81.00,1
2018-12-10,19:07:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,09:57,11:25,86.00,1
2018-12-10,19:07:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,07:45,10:01,87.50,1
2018-12-10,19:07:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,07:40,09:25,90.00,1
2018-12-10,19:07:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,08:11,10:07,90.00,1
2018-12-10,19:07:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,14:11,16:07,90.00,1
2018-12-10,19:07:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,15:57,17:25,90.00,1
2018-12-10,19:07:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,16:28,18:12,90.00,1
2018-12-10,19:07:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,16:57,18:25,90.00,1
2018-12-10,19:07:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,17:14,19:08,90.00,1
2018-12-10,19:07:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,17:57,19:22,90.00,1
2018-12-10,19:07:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,18:57,20:25,90.00,1
2018-12-10,19:07:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,12:14,13:53,16.00,1
2018-12-10,19:07:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,07:06,09:07,22.00,1
2018-12-10,19:07:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,06:57,08:22,45.00,1
2018-12-10,19:07:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,21:14,23:07,59.00,1
2018-12-10,19:07:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,10:57,12:25,63.00,1
2018-12-10,19:07:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,12:57,14:22,63.00,1
2018-12-10,19:07:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,12:14,13:53,16.00,1
2018-12-10,19:07:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,07:06,09:07,22.00,1
2018-12-10,19:07:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,06:57,08:22,45.00,1
2018-12-10,19:07:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,21:14,23:07,59.00,1
2018-12-10,19:07:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,10:57,12:25,63.00,1
2018-12-10,19:07:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,12:57,14:22,63.00,1
2018-12-10,19:07:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,08:57,10:25,76.00,1
2018-12-10,19:07:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,09:57,11:25,76.00,1
2018-12-10,19:07:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,11:57,13:25,76.00,1
2018-12-10,19:07:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,18:14,20:07,76.00,1
2018-12-10,19:07:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,19:57,21:25,76.00,1
2018-12-10,19:07:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,13:41,16:01,80.60,1
2018-12-10,19:07:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,14:57,16:25,81.00,1
2018-12-10,19:07:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,16:28,18:12,81.00,1
2018-12-10,19:07:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,19:14,21:10,81.00,1
2018-12-10,19:07:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,07:45,10:01,87.50,1
2018-12-10,19:07:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,07:40,09:25,90.00,1
2018-12-10,19:07:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,08:11,10:07,90.00,1
2018-12-10,19:07:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,14:11,16:07,90.00,1
2018-12-10,19:07:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,15:57,17:25,90.00,1
2018-12-10,19:07:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,16:57,18:25,90.00,1
2018-12-10,19:07:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,17:14,19:08,90.00,1
2018-12-10,19:07:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,18:57,20:25,90.00,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,07:06,09:07,16.00,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,12:14,13:53,16.00,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,06:57,08:22,35.00,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,11:57,13:25,56.00,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,09:57,11:25,63.00,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,10:57,12:25,63.00,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,12:57,14:25,63.00,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,20:11,22:07,70.00,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,07:06,09:07,16.00,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,12:14,13:53,16.00,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,06:57,08:22,35.00,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,11:57,13:25,56.00,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,09:57,11:25,63.00,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,10:57,12:25,63.00,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,12:57,14:25,63.00,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,20:11,22:07,70.00,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,20:57,22:25,70.00,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,22:14,00:24,70.00,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,15:11,17:17,71.60,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,07:40,09:25,76.00,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,08:11,10:07,76.00,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,08:57,10:25,76.00,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,14:11,16:07,76.00,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,13:41,16:01,80.60,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,14:57,16:25,81.00,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,16:11,17:55,81.00,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,17:14,19:08,81.00,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,19:14,21:10,86.00,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,19:57,21:25,86.00,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,07:45,10:01,87.50,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,15:57,17:25,90.00,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,16:57,18:25,90.00,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,17:57,19:25,90.00,1
2018-12-10,19:07:58,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,18:14,20:07,90.00,1
2018-12-10,19:08:07,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,07:06,09:07,16.00,1
2018-12-10,19:08:07,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,12:14,13:53,16.00,1
2018-12-10,19:08:07,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,19:11,21:19,56.00,1
2018-12-10,19:08:07,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,16:11,17:55,59.00,1
2018-12-10,19:08:07,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,07:40,09:25,63.00,1
2018-12-10,19:08:07,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,08:11,10:07,63.00,1
2018-12-10,19:08:07,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,09:57,11:25,63.00,1
2018-12-10,19:08:07,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,11:57,13:25,63.00,1
2018-12-10,19:08:07,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,07:06,09:07,16.00,1
2018-12-10,19:08:07,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,12:14,13:53,16.00,1
2018-12-10,19:08:07,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,19:11,21:19,56.00,1
2018-12-10,19:08:07,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,16:11,17:55,59.00,1
2018-12-10,19:08:07,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,07:40,09:25,63.00,1
2018-12-10,19:08:07,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,08:11,10:07,63.00,1
2018-12-10,19:08:07,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,09:57,11:25,63.00,1
2018-12-10,19:08:07,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,11:57,13:25,63.00,1
2018-12-10,19:08:07,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,14:11,16:07,63.00,1
2018-12-10,19:08:07,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,16:57,18:25,63.00,1
2018-12-10,19:08:07,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,17:14,19:08,63.00,1
2018-12-10,19:08:07,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,21:14,23:07,63.00,1
2018-12-10,19:08:07,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,10:57,12:25,66.00,1
2018-12-10,19:08:07,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,14:57,16:25,66.00,1
2018-12-10,19:08:07,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,12:57,14:23,70.00,1
2018-12-10,19:08:07,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,18:57,20:25,70.00,1
2018-12-10,19:08:07,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,19:11,21:23,70.00,1
2018-12-10,19:08:07,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,08:57,10:25,81.00,1
2018-12-10,19:08:20,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,07:06,09:07,16.00,1
2018-12-10,19:08:20,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,12:14,13:53,25.00,1
2018-12-10,19:08:20,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,08:11,10:07,56.00,1
2018-12-10,19:08:20,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,10:57,12:25,59.00,1
2018-12-10,19:08:20,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,08:57,10:25,63.00,1
2018-12-10,19:08:20,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,09:57,11:25,63.00,1
2018-12-10,19:08:20,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,12:57,14:25,66.00,1
2018-12-10,19:08:20,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,23:59,06:31,68.50,1
2018-12-10,19:08:20,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,07:06,09:07,16.00,1
2018-12-10,19:08:20,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,12:14,13:53,25.00,1
2018-12-10,19:08:20,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,08:11,10:07,56.00,1
2018-12-10,19:08:20,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,10:57,12:25,59.00,1
2018-12-10,19:08:20,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,08:57,10:25,63.00,1
2018-12-10,19:08:20,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,09:57,11:25,63.00,1
2018-12-10,19:08:20,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,12:57,14:25,66.00,1
2018-12-10,19:08:20,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,23:59,06:31,68.50,1
2018-12-10,19:08:20,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,11:57,13:25,70.00,1
2018-12-10,19:08:20,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,21:14,23:07,70.00,1
2018-12-10,19:08:20,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,14:11,16:07,72.00,1
2018-12-10,19:08:20,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,14:57,16:25,76.00,1
2018-12-10,19:08:20,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,15:57,17:25,76.00,1
2018-12-10,19:08:20,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,20:11,22:24,76.00,1
2018-12-10,19:08:20,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,16:11,17:55,81.00,1
2018-12-10,19:08:20,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,18:14,20:07,81.00,1
2018-12-10,19:08:20,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,17:14,19:08,86.00,1
2018-12-10,19:08:20,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,18:57,20:25,86.00,1
2018-12-10,19:08:20,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,16:57,18:25,90.00,1
2018-12-10,19:08:20,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,17:57,19:25,90.00,1
2018-12-10,19:08:20,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,19:57,21:25,90.00,1
2018-12-10,19:08:31,Paris Montparnasse 1 Et 2,Rennes,2018-12-17,07:06,09:07,16.00,1
